canonical_id,type,name_ko,name_ko_primary,is_alias,name_en,name_display,tier,key_ko,key_en,key_len,region_group,ko_source,wikidata
gra00315,grape,차렐로,사렐로,1,Xarel-lo,Xarel-lo,,자레ᄅ로,xarello,7,,alias,
gra00246,grape,사바냉,사바냉,0,Savagnin,Savagnin,,사바넹,savagnin,7,,manual,
gra00243,grape,사페라비,사페라비,0,Saperavi,Saperavi,,사베라비,saperavi,8,,manual,
gra00241,grape,산지오베제,산지오베제,0,Sangiovese,Sangiovese,,사ᄂ지ᅩ베제,sangiovese,10,,manual,
gra00241,grape,산조베제,산지오베제,1,Sangiovese,Sangiovese,,사ᄂ조베제,sangiovese,9,,alias,
gra00241,grape,산죠베제,산지오베제,1,Sangiovese,Sangiovese,,사ᄂ조베제,sangiovese,9,,alias,
gra00241,grape,산지오베세,산지오베제,1,Sangiovese,Sangiovese,,사ᄂ지ᅩ베세,sangiovese,10,,alias,
gra00241,grape,상지오베제,산지오베제,1,Sangiovese,Sangiovese,,상지ᅩ베제,sangiovese,10,,alias,
gra00242,grape,산타 마리아,산타 마리아,0,Santa Maria,Santa Maria,,사ᄂ다마리ᅡ,santa maria,10,,auto,
gra00067,grape,생소,생소,0,Cinsaut,Cinsaut,,셍소,cinsaut,5,,manual,
gra00067,grape,신소,생소,1,Cinsaut,Cinsaut,,시ᄂ소,cinsaut,5,,alias,
gra00067,grape,쌩소,생소,1,Cinsaut,Cinsaut,,셍소,cinsaut,5,,alias,
gra00057,grape,샤르도네,샤르도네,0,Chardonnay,Chardonnay,,사르도네,chardonnay,8,,manual,
gra00057,grape,샤도네,샤르도네,1,Chardonnay,Chardonnay,,사도네,chardonnay,6,,alias,
gra00057,grape,샤도네이,샤르도네,1,Chardonnay,Chardonnay,,사도네ᅵ,chardonnay,7,,alias,
gra00255,grape,샤비 유르제니,샤비 유르제니,0,Shavi Yurdzeni,Shavi Yurdzeni,,사비ᅮ르제니,shavi yurdzeni,11,,wikidata,
gra00058,grape,샤슬라,샤슬라,0,Chasselas,Chasselas,,사스ᄅ라,chasselas,7,,wikidata,
gra00254,grape,샤슬라 미스케토바,샤슬라 미스케토바,0,Shasla Misketova,Shasla Misketova,,사스ᄅ라미스게도바,shasla misketova,17,,wikidata,
gra00256,grape,샤인머스캣,샤인머스캣,0,Shine Muscat,Shine Muscat,,사ᅵᄂ머스게ᄉ,shine muscat,11,,wikidata,
gra00056,grape,샹부르생,샹부르생,0,Chambourcin,Chambourcin,,상부르셍,chambourcin,10,,added,
gra00321,grape,설태너,설태너,0,sultana,sultana,,서ᄅ데너,sultana,7,,wikidata,
gra00251,grape,세네카,세네카,0,Seneca,Seneca,,세네가,seneca,6,,auto,
gra00250,grape,세미다노,세미다노,0,Semidano,Semidano,,세미다노,semidano,8,,manual,
gra00265,grape,세미용,세미용,0,Sémillon,Sémillon,,세미ᅩᆼ,semillon,6,,manual,
gra00265,grape,세미뇽,세미용,1,Sémillon,Sémillon,,세미농,semillon,7,,alias,
gra00265,grape,세밀론,세미용,1,Sémillon,Sémillon,,세미ᄅ로ᄂ,semillon,8,,alias,
gra00265,grape,쎄미용,세미용,1,Sémillon,Sémillon,,세미ᅩᆼ,semillon,6,,alias,
gra00253,grape,세이발 블랑,세이발 블랑,0,Seyval Blanc,Seyval Blanc,,세ᅵ바ᄅ브ᄅ랑,seyval blanc,12,,manual,
gra00252,grape,셉템브리스키 루빈,셉템브리스키 루빈,0,Septemvriyski Rubin,Septemvriyski Rubin,,세ᄇ데ᄆ브리스기루비ᄂ,septemvriyski rubin,19,,wikidata,
gra00244,grape,소비뇽 블랑,소비뇽 블랑,0,Sauvignon blanc,Sauvignon blanc,,소비농브ᄅ랑,sauvignon blanc,13,,manual,
gra00244,grape,소비뇽블랑,소비뇽 블랑,1,Sauvignon blanc,Sauvignon blanc,,소비농브ᄅ랑,sauvignon blanc,13,,alias,
gra00244,grape,쇼비뇽 블랑,소비뇽 블랑,1,Sauvignon blanc,Sauvignon blanc,,소비농브ᄅ랑,sauvignon blanc,13,,alias,
gra00259,grape,소자웅,소자웅,0,Sousao,Sousao,,소자ᅮᆼ,sousao,6,,added,
gra00259,grape,수장,소자웅,1,Sousao,Sousao,,수장,sousao,5,,alias,
gra00247,grape,쇼이레베,쇼이레베,0,Scheurebe,Scheurebe,,소ᅵ레베,scheurebe,7,,manual,
gra00262,grape,수수마니엘로,수수마니엘로,0,Susumaniello,Susumaniello,,수수마니ᅦᄅ로,susumaniello,12,,manual,
gra00261,grape,순구를라르스키 비세르,순구를라르스키 비세르,0,Sungurlarski Biser,Sungurlarski Biser,,수ᄂ구르ᄅ라르스기비세르,sungurlarski biser,22,,wikidata,
gra00060,grape,슈냉 블랑,슈냉 블랑,0,Chenin blanc,Chenin blanc,,수넹브ᄅ랑,chenin blanc,11,,manual,
gra00060,grape,슈낭 블랑,슈냉 블랑,1,Chenin blanc,Chenin blanc,,수낭브ᄅ랑,chenin blanc,11,,alias,
gra00248,grape,스키아바,스키아바,0,Schiava,Schiava,,스기ᅡ바,schiava,7,,manual,
gra00249,grape,스키오페티노,스키오페티노,0,Schioppettino,Schioppettino,,스기ᅩ베디노,schioppettino,11,,manual,
gra00316,grape,시노마브로,시노마브로,0,Xinomavro,Xinomavro,,시노마브로,xinomavro,10,,manual,
gra00264,grape,시라,시라,0,Syrah,Syrah,,시라,syrah,4,,manual,
gra00264,grape,쉬라,시라,1,Syrah,Syrah,,쉬라,syrah,4,,alias,
gra00264,grape,쉬라즈,시라,1,Syrah,Syrah,,쉬라즈,syrah,6,,alias,
gra00264,grape,시라즈,시라,1,Syrah,Syrah,,시라즈,syrah,6,,alias,
gra00257,grape,시시벨리,시시벨리,0,Shishveli,Shishveli,,시시베ᄅ리,shishveli,9,,wikidata,
gra00322,grape,식용,식용,0,table grape variety,table grape variety,,시공,table grape variety,5,,wikidata,
gra00258,grape,실바너,실바너,0,Silvaner,Silvaner,,시ᄅ바너,silvaner,7,,manual,
gra00258,grape,실바네르,실바너,1,Silvaner,Silvaner,,시ᄅ바네르,silvaner,9,,alias,
gra00263,grape,심포니,심포니,0,Symphony,Symphony,,시ᄆ보니,symphony,7,,added,
gra00014,grape,아레니,아레니,0,Areni,Areni,,ᅡ레니,areni,5,,added,
gra00016,grape,아르네이스,아르네이스,0,Arneis,Arneis,,ᅡ르네ᅵ스,arneis,8,,manual,
gra00015,grape,아린투,아린투,0,Arinto,Arinto,,ᅡ리ᄂ두,arinto,6,,manual,
gra00017,grape,아스프리니오,아스프리니오,0,Asprinio bianco,Asprinio bianco,,ᅡ스브리니ᅩ,asprinio bianco,10,,manual,
gra00018,grape,아시르티코,아시르티코,0,Assyrtiko,Assyrtiko,,ᅡ시르디고,assyrtiko,9,,manual,
gra00018,grape,아씨르띠꼬,아시르티코,1,Assyrtiko,Assyrtiko,,ᅡ시르디고,assyrtiko,9,,alias,
gra00001,grape,아요르기티코,아요르기티코,0,Agiorgitiko,Agiorgitiko,,ᅡᅩ르기디고,agiorgitiko,10,,manual,
gra00004,grape,아이렌,아이렌,0,Airén,Airén,,ᅡᅵ레ᄂ,airen,5,,manual,
gra00012,grape,안소니카,안소니카,0,Ansonica,Ansonica,,ᅡᄂ소니가,ansonica,8,,manual,
gra00013,grape,안탕 바스,안탕 바스,0,Antão Vaz,Antão Vaz,,ᅡᄂ당바스,antao vaz,9,,manual,
gra00007,grape,알렉산더,알렉산더,0,Alexander,Alexander,,ᅡᄅ레ᄀ사ᄂ더,alexander,10,,auto,
gra00010,grape,알리고테,알리고테,0,Aligoté,Aligoté,,ᅡᄅ리고데,aligote,8,,manual,
gra00010,grape,알리고떼,알리고테,1,Aligoté,Aligoté,,ᅡᄅ리고데,aligote,8,,alias,
gra00002,grape,알리아니코,알리아니코,0,Aglianico,Aglianico,,ᅡᄅ리ᅡ니고,aglianico,9,,manual,
gra00002,grape,알리아니꼬,알리아니코,1,Aglianico,Aglianico,,ᅡᄅ리ᅡ니고,aglianico,9,,alias,
gra00003,grape,알리아니코 델 불투레,알리아니코 델 불투레,0,Aglianico del Vulture,Aglianico del Vulture,,ᅡᄅ리ᅡ니고데ᄅ부ᄅ두레,aglianico del vulture,19,,manual,
gra00009,grape,알리칸테 부셰,알리칸테 부셰,0,Alicante Bouschet,Alicante Bouschet,,ᅡᄅ리가ᄂ데부세,alicante bouschet,13,,added,
gra00009,grape,알리칸테 부쉐,알리칸테 부셰,1,Alicante Bouschet,Alicante Bouschet,,ᅡᄅ리가ᄂ데부쉐,alicante bouschet,13,,alias,
gra00006,grape,알바롤라,알바롤라,0,Albarola,Albarola,,ᅡᄅ바로ᄅ라,albarola,9,,manual,
gra00005,grape,알바리뇨,알바리뇨,0,Albariño,Albariño,,ᅡᄅ바리노,albarino,8,,manual,
gra00005,grape,알바리뉴,알바리뇨,1,Albariño,Albariño,,ᅡᄅ바리누,albarino,8,,alias,
gra00011,grape,알테스,알테스,0,Altesse,Altesse,,ᅡᄅ데스,altesse,6,,manual,
gra00008,grape,알프로셰이루,알프로셰이루,0,Alfrocheiro,Alfrocheiro,,ᅡᄅ브로세ᅵ루,alfrocheiro,11,,manual,
gra00320,grape,양조용,양조용,0,grape variety,grape variety,,ᅡᆼ조ᅩᆼ,grape variety,6,,wikidata,
gra00089,grape,에르발루체,에르발루체,0,Erbaluce,Erbaluce,,ᅦ르바ᄅ루제,erbaluce,10,,manual,
gra00088,grape,엔크루자두,엔크루자두,0,Encruzado,Encruzado,,ᅦᄂ그루자두,encruzado,10,,manual,
gra00087,grape,엘블링,엘블링,0,Elbling,Elbling,,ᅦᄅ브ᄅ링,elbling,8,,manual,
gra00019,grape,오거스타,오거스타,0,Augusta,Augusta,,ᅩ거스다,augusta,7,,auto,
gra00194,grape,오르메아스코,오르메아스코,0,Ormeasco,Ormeasco,,ᅩ르메ᅡ스고,ormeasco,10,,added,
gra00195,grape,오셀레타,오셀레타,0,Oseleta,Oseleta,,ᅩ세ᄅ레다,oseleta,8,,manual,
gra00308,grape,왕머루,왕머루,0,Vitis amurensis,Vitis amurensis,,ᅪᆼ머루,vitis amurensis,6,,wikidata,
gra00294,grape,우바 디 트로이아,우바 디 트로이아,0,Uva di Troia,Uva di Troia,,ᅮ바디드로ᅵᅡ,uva di troia,11,,manual,
gra00293,grape,우바 라라,우바 라라,0,Uva Rara,Uva Rara,,ᅮ바라라,uva rara,7,,manual,
gra00292,grape,위니 블랑,위니 블랑,0,Ugni blanc,Ugni blanc,,ᅱ니브ᄅ랑,ugni blanc,9,,added,
gra00127,grape,인촐리아,인촐리아,0,Inzolia,Inzolia,,ᅵᄂ조ᄅ리ᅡ,inzolia,8,,added,
gra00128,grape,자케르,자케르,0,Jacquère,Jacquère,,자게르,jacquere,6,,manual,
gra00260,grape,장크트 라우렌트,장크트 라우렌트,0,St. Laurent,St. Laurent,,장그드라ᅮ레ᄂ드,st laurent,15,,manual,
gra00260,grape,생 로랑,장크트 라우렌트,1,St. Laurent,St. Laurent,,셍로랑,st laurent,8,,alias,
gra00317,grape,지비보,지비보,0,Zibibbo,Zibibbo,,지비보,zibibbo,6,,added,
gra00317,grape,지비뽀,지비보,1,Zibibbo,Zibibbo,,지비보,zibibbo,6,,alias,
gra00318,grape,진판델,진판델,0,Zinfandel,Zinfandel,,지ᄂ바ᄂ데ᄅ,zinfandel,9,,manual,
gra00318,grape,쁘리미티보,진판델,1,Zinfandel,Zinfandel,,브리미디보,zinfandel,10,,alias,
gra00318,grape,프리미티보,진판델,1,Zinfandel,Zinfandel,,브리미디보,zinfandel,10,,alias,
gra00059,grape,차부시,차부시,0,Chavush,Chavush,,자부시,chavush,6,,wikidata,
gra00062,grape,체르나 레제키에,체르나 레제키에,0,Cherna Rezekie,Cherna Rezekie,,제르나레제기ᅦ,cherna rezekie,13,,wikidata,
gra00061,grape,체르나 페를라,체르나 페를라,0,Cherna Perla,Cherna Perla,,제르나베르ᄅ라,cherna perla,13,,wikidata,
gra00063,grape,체르노모르스키 브리얀트,체르노모르스키 브리얀트,0,Chernomorski Briyant,Chernomorski Briyant,,제르노모르스기브리ᅡᄂ드,chernomorski briyant,22,,wikidata,
gra00064,grape,체르노모르스키 엘릭시르,체르노모르스키 엘릭시르,0,Chernomorski Eliksir,Chernomorski Eliksir,,제르노모르스기ᅦᄅ리ᄀ시르,chernomorski eliksir,23,,wikidata,
gra00055,grape,체사네세,체사네세,0,Cesanese,Cesanese,,제사네세,cesanese,8,,manual,
gra00065,grape,체시,체시,0,Cheshi,Cheshi,,제시,cheshi,4,,wikidata,
gra00054,grape,첸테시미노,첸테시미노,0,Centesimino,Centesimino,,제ᄂ데시미노,centesimino,11,,manual,
gra00319,grape,츠바이겔트,츠바이겔트,0,Zweigelt,Zweigelt,,즈바ᅵ게ᄅ드,zweigelt,10,,manual,
gra00289,grape,츠알렌지히스 테트리,츠알렌지히스 테트리,0,Tsalenjikhis Tetri,Tsalenjikhis Tetri,,즈ᅡᄅ레ᄂ지히스데드리,tsalenjikhis tetri,19,,wikidata,
gra00290,grape,치치리아니 카피스토니,치치리아니 카피스토니,0,Tsitsiliani Kapistoni,Tsitsiliani Kapistoni,,지지리ᅡ니가비스도니,tsitsiliani kapistoni,19,,wikidata,
gra00066,grape,칠리에졸로,칠리에졸로,0,Ciliegiolo,Ciliegiolo,,지ᄅ리ᅦ조ᄅ로,ciliegiolo,11,,manual,
gra00043,grape,카나이올로,카나이올로,0,Canaiolo,Canaiolo,,가나ᅵᅩᄅ로,canaiolo,9,,manual,
gra00129,grape,카다르카,카다르카,0,Kadarka,Kadarka,,가다르가,kadarka,8,,manual,
gra00047,grape,카르메네르,카르메네르,0,Carménère,Carménère,,가르메네르,carmenere,10,,manual,
gra00047,grape,카르메넬,카르메네르,1,Carménère,Carménère,,가르메네ᄅ,carmenere,9,,alias,
gra00047,grape,까르메네르,카르메네르,1,Carménère,Carménère,,가르메네르,carmenere,10,,alias,
gra00047,grape,카르미네르,카르메네르,1,Carménère,Carménère,,가르미네르,carmenere,10,,alias,
gra00046,grape,카리냐노,카리냐노,0,Carignano,Carignano,,가리나노,carignano,8,,added,
gra00045,grape,카리냥,카리냥,0,Carignan,Carignan,,가리낭,carignan,7,,manual,
gra00045,grape,마주엘로,카리냥,1,Carignan,Carignan,,마주ᅦᄅ로,carignan,8,,alias,
gra00048,grape,카리칸테,카리칸테,0,Carricante,Carricante,,가리가ᄂ데,carricante,9,,manual,
gra00040,grape,카베르네 소비뇽,카베르네 소비뇽,0,Cabernet Sauvignon,Cabernet Sauvignon,,가베르네소비농,cabernet sauvignon,15,,manual,
gra00040,grape,까쇼,카베르네 소비뇽,1,Cabernet Sauvignon,Cabernet Sauvignon,,가소,cabernet sauvignon,4,,alias,
gra00040,grape,카쇼,카베르네 소비뇽,1,Cabernet Sauvignon,Cabernet Sauvignon,,가소,cabernet sauvignon,4,,alias,
gra00040,grape,까베르네,카베르네 소비뇽,1,Cabernet Sauvignon,Cabernet Sauvignon,,가베르네,cabernet sauvignon,8,,alias,
gra00040,grape,카베르네,카베르네 소비뇽,1,Cabernet Sauvignon,Cabernet Sauvignon,,가베르네,cabernet sauvignon,8,,alias,
gra00039,grape,카베르네 프랑,카베르네 프랑,0,Cabernet Franc,Cabernet Franc,,가베르네브랑,cabernet franc,13,,manual,
gra00039,grape,까프,카베르네 프랑,1,Cabernet Franc,Cabernet Franc,,가브,cabernet franc,4,,alias,
gra00039,grape,카프,카베르네 프랑,1,Cabernet Franc,Cabernet Franc,,가브,cabernet franc,4,,alias,
gra00049,grape,카사베키아,카사베키아,0,Casavecchia,Casavecchia,,가사베기ᅡ,casavecchia,9,,manual,
gra00050,grape,카스텔랑,카스텔랑,0,Castelão,Castelão,,가스데ᄅ랑,castelao,10,,manual,
gra00050,grape,카스텔라오,카스텔랑,1,Castelão,Castelão,,가스데ᄅ라ᅩ,castelao,10,,alias,
gra00053,grape,카유가 화이트,카유가 화이트,0,Cayuga White,Cayuga White,,가ᅮ가화ᅵ드,cayuga white,10,,auto,
gra00051,grape,카타라토,카타라토,0,Catarratto,Catarratto,,가다라도,catarratto,8,,manual,
gra00051,grape,까따라또,카타라토,1,Catarratto,Catarratto,,가다라도,catarratto,8,,alias,
gra00052,grape,카토바,카토바,0,Catawba,Catawba,,가도바,catawba,6,,added,
gra00052,grape,카타우바,카토바,1,Catawba,Catawba,,가다ᅮ바,catawba,7,,alias,
gra00131,grape,카피스토니 치치리아니,카피스토니 치치리아니,0,Kapistoni Tsitsiliani,Kapistoni Tsitsiliani,,가비스도니지지리ᅡ니,kapistoni tsitsiliani,19,,wikidata,
gra00130,grape,카히스 유르제니,카히스 유르제니,0,Kakhis Yurdzeni,Kakhis Yurdzeni,,가히스ᅮ르제니,kakhis yurdzeni,13,,wikidata,
gra00044,grape,칸노나우,칸노나우,0,Cannonau,Cannonau,,가ᄂ노나ᅮ,cannonau,8,,added,
gra00044,grape,칸논나우,칸노나우,1,Cannonau,Cannonau,,가ᄂ노ᄂ나ᅮ,cannonau,9,,alias,
gra00041,grape,캠벨포도,캠벨포도,0,Campbell Early,Campbell Early,,게ᄆ베ᄅ보도,campbell early,10,,wikidata,
gra00132,grape,케르너,케르너,0,Kerner,Kerner,,게르너,kerner,6,,manual,
gra00076,grape,코,코,0,Cot,Cot,,고,cot,2,,added,
gra00069,grape,코다 디 볼페,코다 디 볼페,0,Coda di Volpe,Coda di Volpe,,고다디보ᄅ베,coda di volpe,11,,manual,
gra00074,grape,코르비나,코르비나,0,Corvina,Corvina,,고르비나,corvina,8,,manual,
gra00074,grape,꼬르비나,코르비나,1,Corvina,Corvina,,고르비나,corvina,8,,alias,
gra00075,grape,코르비노네,코르비노네,0,Corvinone,Corvinone,,고르비노네,corvinone,10,,manual,
gra00073,grape,코르테제,코르테제,0,Cortese,Cortese,,고르데제,cortese,8,,manual,
gra00073,grape,꼬르테제,코르테제,1,Cortese,Cortese,,고르데제,cortese,8,,alias,
gra00071,grape,콜로리노,콜로리노,0,Colorino,Colorino,,고ᄅ로리노,colorino,9,,manual,
gra00133,grape,콜로키타스 아불라토스,콜로키타스 아불라토스,0,Kolokitas Avgulatos,Kolokitas Avgulatos,,고ᄅ로기다스ᅡ부ᄅ라도스,kolokitas avgulatos,21,,wikidata,
gra00070,grape,콜롱바르,콜롱바르,0,Colombard,Colombard,,고ᄅ롱바르,colombard,10,,manual,
gra00070,grape,콜롬바드,콜롱바르,1,Colombard,Colombard,,고ᄅ로ᄆ바드,colombard,10,,alias,
